User,ASIN,Rating
ACJS6J7UEXT5,1939786096,5
A5L5XSI5XKEQQ,1939786096,5
A2PXJXPSTMO4YT,1939786096,5
A11GS3S4UIJSXN,1939786096,5
A1GRRY11KWB85D,1939786096,5
AS3UFV3FTRHBO,1939786096,5
AEDZ5OQZ2F4I1,1939786096,5
A29SJPL8DDPRC8,1939786096,5
A1GIUW3JPN2S3M,1939786096,5
A3RKCR4IGPUFL0,1939786096,5
A3JCJ0PRFLNHYP,1939786096,5
A83SKVJNOT7B3,1939786096,4
A3HCHT4UDOVXIH,1939786096,5
A1SB2INAADNK3D,1939786096,5
A12VB7824UUDC1,1939786096,5
A1HTJ9URX28SY4,1939786096,5
A3MB423DLQ6C3L,1939786096,5
A1MIU6GSW4TSAQ,1939786096,5
A3O7EX5CU264Y1,1939786096,5
A34AQ61OIPR72L,1939786096,4
A36RJ56NISGUDK,1939786096,4
A2LB8DKHI3QZJ9,1939786096,5
AZZN6N74U2PA5,1939786096,4
A6AEJMW6IUOO5,1939786096,5
A2R1O1817N61KM,1939786096,5
AE7NMAODMZ9ZX,1939786096,5
A09693182VLGN7ZC626US,1939786096,5
A2OS2JHUJ9B7E3,1939786096,5
A1O5BMIWBH4OG2,1939786096,5
A2U7WBWEY9LV1K,1939786096,5
A12F1OPZ17YHBS,1939786096,5
A2HWCU87BKZ8M0,1939786096,5
A3DQ26A7J8IA6A,1939786096,5
A3LBY9UG1GELD0,1939786096,5
A320NYVVIZSZGY,1939786096,5
A36WJCEZEJMA0P,1939786096,5
A7JP18FAO1EA9,1939786096,4
A3HS3KYR9D08MW,1939786096,5
A179ZGXWA4RW3Q,1939786096,3
A387F7NOAY4ERC,1939786096,3
A23TQDWMUA4F6Y,1939786096,5
A20MYFNLY6TGNL,1939786096,5
A33OD5D4ZA2O2T,1939786096,5
A1K4S4MWXI9E9M,1939786096,5
A7R4EAQ4KHLIY,1939786096,5
A152ONOF44X77R,1939786096,5
A17ZUBHS8B9DNQ,1939786096,5
A7A2DTWRD1VX0,1939786096,5
A4VSO1FQFTUUT,1939786096,5
A23V5ED74WPYL8,1939786118,5
A2UQSS8ZBJCOJY,1939786118,5
A3RRD4KY3X7QLE,1939786118,5
ABAOFIFYPK7F3,1939786118,5
A2BFYRLZH7A1VM,1939786118,5
A1FMRKT75776KP,1939786118,5
A1RPQMHJSNR8U8,1939786118,5
A3GV7NR96RJMLK,1939786118,5
A1B84M0NW62P2K,1939786118,3
A2N0V6GUH28XMN,1939786118,5
A1JQVAOISRZK3M,1939786118,4
A1GWBV6RG8LE7U,1939786118,5
A1JLU5H1CCENWX,1939786118,4
A1QJ17BR5K3C8K,1939786118,5
A31GMWA73W17SP,1939786118,3
ANZTJ9Q0XUHM8,1939786118,5
A3PLAR5IJW9SGP,1939786118,5
A2IP8CT8CHOVPB,1939786118,5
A1H35RNPTPP9RI,1939786118,5
A9OMWAKOUCE2H,1939786118,4
AKH906R0Z1PPS,1939786118,5
A21TDEYVIR1OBZ,1939786118,4
A1GSAWTS30BV4W,1939786118,5
A1KYXC0UYAK9UC,1939786118,5
ARD4M7RUCM9UT,1939786118,4
A2F9UEC1E9SAII,1939786118,5
A11XY79SJ51D03,1939786118,4
ACATGMB8JTGU9,1939786118,5
A1S13W6NAB263K,1939786118,5
AHF5R86S1Y6YK,1939786118,5
A1OBQ5I31GW1TG,1939786118,5
AHZ63RT78P9U6,1939786118,4
A1OO1T6GAZ34S9,1939786118,4
A3NKPLA653QXVM,1939786118,5
A6EAXALXUOFHY,1939786118,4
A5L5XSI5XKEQQ,1939786118,5
ALY4MQYVAEE4U,1939786118,5
A2KROI4ILOO4JY,1939786118,5
A2PXJXPSTMO4YT,1939786118,5
A7QN3YS1SUO7G,1939786118,5
A11GS3S4UIJSXN,1939786118,5
A38I2YE5DPF9PT,1939786118,5
A1GRRY11KWB85D,1939786118,5
AS3UFV3FTRHBO,1939786118,5
A2XAX1I66KXC4V,1939786118,5
AEDZ5OQZ2F4I1,1939786118,5
A3ACA6FU13U4FI,1939786118,5
A1NZYTIOK8YNXR,1939786118,4
AN9O9JE1B8LLO,1939786118,4
A3TAUF7LBEM4QI,1939786118,3
A2BGLPDRLCCEL2,1939786118,3
A3V9YBORZ7V40C,1939786118,5
A33UUSX8ECQTRQ,1939786118,5
AM9BSAAQVOWCL,1939786118,4
A33V7TNI64YB1Z,1939786118,5
A1EOFNV23D0GV2,1939786118,5
A1GIUW3JPN2S3M,1939786118,5
A3CWFJ1I7OE2F3,1939786118,5
A3JCJ0PRFLNHYP,1939786118,5
AR5RH6CKOD86Y,1939786118,5
A83SKVJNOT7B3,1939786118,5
ALF5J89F1M26M,1939786118,5
A1ULRFNOXE2I08,1939786118,5
A3HCHT4UDOVXIH,1939786118,5
ASMF7OU99H1RI,1939786118,5
A3QWKECMPY3BIK,1939786118,5
A376U5S8TKOE69,1939786118,5
A2L15MBNQU7O6G,1939786118,5
A325YEZFZEF3HM,1939786118,5
A39KFL7GM37JGG,1939786118,5
A12VB7824UUDC1,1939786118,5
A2103X7H4V415L,1939786118,5
A2O9I06UJT7G4T,1939786118,4
A21J27Z4G0NZFA,1939786118,5
A3N9UT7F50XA6L,1939786118,5
A1HTJ9URX28SY4,1939786118,5
A1OAHQY4MBKZZV,1939786118,5
A8A7SOYTBRFOR,1939786118,5
A2O4SN56PNX9YL,1939786118,5
A2VIP29TLW90PR,1939786118,5
A3PUL1CK9C5I9,1939786118,5
AZ83KQ4UQYRTD,1939786118,4
A1MIU6GSW4TSAQ,1939786118,5
A3O7EX5CU264Y1,1939786118,5
A3JER6MDJFGBHG,1939786118,5
A27WSU8CQ502TY,1939786118,5
A3QXKTFLOU1A1G,1939786118,5
A36RJ56NISGUDK,1939786118,5
A2NNF7S07OQ6G9,1939786118,3
A2R1O1817N61KM,1939786118,5
AGELZO1D6BC0T,1939786118,5
A17F3JQAMH2L1U,1939786118,5
A3HH5MK8P91G8E,1939786118,5
A2HHX2BE5A2PH3,1939786118,5
AQJL6AFEFQPX3,1939786118,5
A09693182VLGN7ZC626US,1939786118,5
A34RCMEBA3J81X,1939786118,4
A1H91CXX9TWOD9,1939786118,4
A1RW0U9YBDZ7UT,1939786118,5
A3VTWIZJZ1LLA0,1939786118,4
A2U7WBWEY9LV1K,1939786118,5
A12F1OPZ17YHBS,1939786118,5
A2HWCU87BKZ8M0,1939786118,5
A3PE4ENWAY4D9O,1939786118,5
A3LBY9UG1GELD0,1939786118,5
AHDWNMKWFS4FZ,1939786118,5
A1A34DY20PYGDY,1939786118,5
A38B58EWS9ZDZL,1939786118,5
A7JP18FAO1EA9,1939786118,5
A3HS3KYR9D08MW,1939786118,4
A179ZGXWA4RW3Q,1939786118,4
A2WGU7BKX6PEJP,1939786118,4
A2CM8FV0PZDQQ6,1939786118,5
A23TQDWMUA4F6Y,1939786118,5
A33OD5D4ZA2O2T,1939786118,5
A1K4S4MWXI9E9M,1939786118,4
A152ONOF44X77R,1939786118,5
A39HYJEQWIQGHG,1939786118,5
A2GE4E4CWEQNT2,1939786118,5
A7A2DTWRD1VX0,1939786118,5
A4VSO1FQFTUUT,1939786118,5
A3RRD4KY3X7QLE,1939786134,5
A1FMRKT75776KP,1939786134,5
ABAOFIFYPK7F3,1939786134,5
A1JQVAOISRZK3M,1939786134,4
A1GWBV6RG8LE7U,1939786134,5
AD93K2M0IZXMY,1939786134,3
A1V3TIPMB2EDRU,1939786134,3
A24ZVEGQ47AOP0,1939786134,4
A1VIEI9C8NEEU9,1939786134,5
AYSQFA4Q68VSX,1939786134,5
A2PMOXCUSGGMX6,1939786134,3
A1H35RNPTPP9RI,1939786134,5
A1GHQOXZME7VLL,1939786134,5
A2955KPJ9NXWXH,1939786134,4
A3TJL4C5ZOCDH4,1939786134,4
ACATGMB8JTGU9,1939786134,5
A1S13W6NAB263K,1939786134,4
A30BMMPIAUJZT4,1939786134,4
A3OJ7P6FIV88E4,1939786134,5
AMQHFEOYV23LR,1939786134,5
A1OBQ5I31GW1TG,1939786134,5
A1OO1T6GAZ34S9,1939786134,5
A3NKPLA653QXVM,1939786134,5
A14C8TCFEYD4IJ,1939786134,5
ACJS6J7UEXT5,1939786134,5
ALY4MQYVAEE4U,1939786134,5
A2PXJXPSTMO4YT,1939786134,5
A7QN3YS1SUO7G,1939786134,5
A11GS3S4UIJSXN,1939786134,5
A1GRRY11KWB85D,1939786134,5
AEDZ5OQZ2F4I1,1939786134,5
A3ACA6FU13U4FI,1939786134,3
A3FA93L7JWESR,1939786134,5
AUTMCMDU1Y1O7,1939786134,5
A2NQ5QACID1U71,1939786134,4
A1GIUW3JPN2S3M,1939786134,5
A3SIR4LIPNGU8,1939786134,5
AXM5ZEK9I7CWL,1939786134,5
A2MRIMB8IRTC0N,1939786134,4
A3JCJ0PRFLNHYP,1939786134,5
A2VRZDJXL8K5ZM,1939786134,3
A83SKVJNOT7B3,1939786134,4
A3HCHT4UDOVXIH,1939786134,5
A2DUV23YKMRV0Z,1939786134,5
AXMNLUJHA9RG7,1939786134,4
A3QWKECMPY3BIK,1939786134,5
A1HTJ9URX28SY4,1939786134,5
A78M30OHF34LB,1939786134,2
A3D4Z4MKKR3LZD,1939786134,3
A1E4B8934J8B9V,1939786134,4
A2U72WDAUX5CD8,1939786134,5
A2TGLLUT78OR9S,1939786134,3
A23GHQSCI24QI8,1939786134,5
AXM9RSMIEVGKS,1939786134,4
A3QXKTFLOU1A1G,1939786134,5
A2NNF7S07OQ6G9,1939786134,5
A1KX0SWP6P5TZI,1939786134,5
AR5O1A0W3ZDCI,1939786134,4
A1R1Y51A04NCA0,1939786134,3
A1J6MXAQH527O3,1939786134,4
A17F3JQAMH2L1U,1939786134,5
A3HH5MK8P91G8E,1939786134,4
A2HHX2BE5A2PH3,1939786134,5
A09693182VLGN7ZC626US,1939786134,5
A266XEZ6V821VY,1939786134,4
A1H91CXX9TWOD9,1939786134,3
A1O5BMIWBH4OG2,1939786134,5
A1AHCX8ONTKNSG,1939786134,4
A27FM7KYTCY1B1,1939786134,5
A19MNDA2S6L0YJ,1939786134,5
A3LBY9UG1GELD0,1939786134,5
AHDWNMKWFS4FZ,1939786134,5
A320NYVVIZSZGY,1939786134,4
A3HS3KYR9D08MW,1939786134,3
A2WGU7BKX6PEJP,1939786134,5
A3NLQLVSC5A4AS,1939786134,5
A23TQDWMUA4F6Y,1939786134,5
A13KP9R4K5RZES,1939786134,4
A7R4EAQ4KHLIY,1939786134,5
A152ONOF44X77R,1939786134,5
A3ICUUX4C7YWI9,1939786134,5
A1FTUSCR1AW2L,1939786134,4
A7A2DTWRD1VX0,1939786134,5
A23V5ED74WPYL8,1939786150,5
A2N5N8XEU3HOG,1939786150,4
A2UQSS8ZBJCOJY,1939786150,5
A1RPQMHJSNR8U8,1939786150,5
A1K252MZGCLICJ,1939786150,5
A3RRD4KY3X7QLE,1939786150,5
A2N0V6GUH28XMN,1939786150,5
A1JQVAOISRZK3M,1939786150,5
A7ENLOLRR9CBK,1939786150,4
A1QJ17BR5K3C8K,1939786150,4
AD93K2M0IZXMY,1939786150,5
A31GMWA73W17SP,1939786150,4
ANZTJ9Q0XUHM8,1939786150,5
A24ZVEGQ47AOP0,1939786150,4
A1VIEI9C8NEEU9,1939786150,5
A1H35RNPTPP9RI,1939786150,5
A2QRFHJ2MOY662,1939786150,5
AKH906R0Z1PPS,1939786150,5
A21TDEYVIR1OBZ,1939786150,5
A1GHQOXZME7VLL,1939786150,5
A1KYXC0UYAK9UC,1939786150,5
A3IG0FIQ33731O,1939786150,5
A3TJL4C5ZOCDH4,1939786150,5
ACATGMB8JTGU9,1939786150,5
A1S13W6NAB263K,1939786150,4
AHF5R86S1Y6YK,1939786150,5
A1EGR9NJ0R9PBJ,1939786150,5
A1OBQ5I31GW1TG,1939786150,5
A3C08VYHPRD8Z6,1939786150,4
A1F634070UB54P,1939786150,5
A14C8TCFEYD4IJ,1939786150,4
A6EAXALXUOFHY,1939786150,5
ALY4MQYVAEE4U,1939786150,5
A2PXJXPSTMO4YT,1939786150,5
A7QN3YS1SUO7G,1939786150,4
A28P0TZWR8X4E,1939786150,5
A1GRRY11KWB85D,1939786150,5
A18UKXUCZMSKXB,1939786150,5
AEDZ5OQZ2F4I1,1939786150,5
AN9O9JE1B8LLO,1939786150,3
A3LTP55583V0Y,1939786150,5
A1KWFT7KHKBHIH,1939786150,5
A3GZM06IX0659S,1939786150,4
A1GIUW3JPN2S3M,1939786150,5
AXJQ11CA0M7PA,1939786150,5
A3CWFJ1I7OE2F3,1939786150,5
A3JCJ0PRFLNHYP,1939786150,5
A83SKVJNOT7B3,1939786150,4
A1ULRFNOXE2I08,1939786150,5
A3HCHT4UDOVXIH,1939786150,5
ASMF7OU99H1RI,1939786150,5
A2L15MBNQU7O6G,1939786150,5
A325YEZFZEF3HM,1939786150,5
A3N9UT7F50XA6L,1939786150,5
A1HTJ9URX28SY4,1939786150,5
A2T1K8UOQNIKRU,1939786150,5
A3DMZQBWIW697N,1939786150,5
A2O4SN56PNX9YL,1939786150,5
A2VIP29TLW90PR,1939786150,5
AC83FKLJZUND7,1939786150,5
A2U72WDAUX5CD8,1939786150,5
AZ83KQ4UQYRTD,1939786150,5
A1MIU6GSW4TSAQ,1939786150,5
A3O7EX5CU264Y1,1939786150,5
A3JER6MDJFGBHG,1939786150,5
A3QXKTFLOU1A1G,1939786150,5
A36RJ56NISGUDK,1939786150,5
A2NNF7S07OQ6G9,1939786150,5
ARYFEQ8F6N0T,1939786150,5
A1AH7FPROGNXH8,1939786150,5
AR5O1A0W3ZDCI,1939786150,5
ALUZ0GKPMOOBR,1939786150,5
AE7NMAODMZ9ZX,1939786150,4
A253P5FAWQP7ZT,1939786150,5
A1J6MXAQH527O3,1939786150,4
AGELZO1D6BC0T,1939786150,5
A17F3JQAMH2L1U,1939786150,5
A2HHX2BE5A2PH3,1939786150,5
A09693182VLGN7ZC626US,1939786150,5
A1RW0U9YBDZ7UT,1939786150,5
A12F1OPZ17YHBS,1939786150,5
A3DQ26A7J8IA6A,1939786150,5
A3LBY9UG1GELD0,1939786150,5
AHDWNMKWFS4FZ,1939786150,5
A1A34DY20PYGDY,1939786150,5
A38B58EWS9ZDZL,1939786150,5
A3HS3KYR9D08MW,1939786150,4
A2WGU7BKX6PEJP,1939786150,5
A3NLQLVSC5A4AS,1939786150,5
A23TQDWMUA4F6Y,1939786150,5
A80A5V4QGQQYR,1939786150,3
A20MYFNLY6TGNL,1939786150,5
A33OD5D4ZA2O2T,1939786150,5
A152ONOF44X77R,1939786150,5
A2YCTKN86EHQDV,1939786150,5
A39HYJEQWIQGHG,1939786150,4
A2GE4E4CWEQNT2,1939786150,4
A4VSO1FQFTUUT,1939786150,5
A23V5ED74WPYL8,1939786177,5
A2N5N8XEU3HOG,1939786177,5
A143NRESNGGS86,1939786177,4
A3RRD4KY3X7QLE,1939786177,5
ABAOFIFYPK7F3,1939786177,5
A1RPQMHJSNR8U8,1939786177,4
A8RGD9RPL7YL3,1939786177,5
A29HGTDKDXB7T8,1939786177,5
A3GV7NR96RJMLK,1939786177,5
A2N0V6GUH28XMN,1939786177,5
A1JQVAOISRZK3M,1939786177,5
A1GWBV6RG8LE7U,1939786177,5
A7ENLOLRR9CBK,1939786177,5
A1QJ17BR5K3C8K,1939786177,5
A31GMWA73W17SP,1939786177,5
ANZTJ9Q0XUHM8,1939786177,5
A2IP8CT8CHOVPB,1939786177,5
A1H35RNPTPP9RI,1939786177,5
AKH906R0Z1PPS,1939786177,4
A21TDEYVIR1OBZ,1939786177,5
A1GHQOXZME7VLL,1939786177,5
A1KYXC0UYAK9UC,1939786177,5
A3IG0FIQ33731O,1939786177,5
A1S13W6NAB263K,1939786177,5
A3MWMOHKRH0LL1,1939786177,5
A3OJ7P6FIV88E4,1939786177,5
AHF5R86S1Y6YK,1939786177,5
A1EGR9NJ0R9PBJ,1939786177,5
A1OBQ5I31GW1TG,1939786177,5
ALY4MQYVAEE4U,1939786177,5
A2PXJXPSTMO4YT,1939786177,5
A7QN3YS1SUO7G,1939786177,3
A28P0TZWR8X4E,1939786177,5
A38I2YE5DPF9PT,1939786177,5
A38KPXZZ1AXYKR,1939786177,3
A1GRRY11KWB85D,1939786177,5
AS3UFV3FTRHBO,1939786177,5
A3IT591UD2YGOR,1939786177,5
A18UKXUCZMSKXB,1939786177,5
A2XAX1I66KXC4V,1939786177,5
AEDZ5OQZ2F4I1,1939786177,5
AN9O9JE1B8LLO,1939786177,5
A1EDALBEXJ1R6M,1939786177,5
A3LTP55583V0Y,1939786177,5
A1KWFT7KHKBHIH,1939786177,5
A33UUSX8ECQTRQ,1939786177,5
AM9BSAAQVOWCL,1939786177,5
A33V7TNI64YB1Z,1939786177,5
A1GIUW3JPN2S3M,1939786177,5
AXJQ11CA0M7PA,1939786177,5
A11HOEJXN58FV9,1939786177,5
AHMZH3XZ4JJDQ,1939786177,5
A3CWFJ1I7OE2F3,1939786177,5
A21CMH8OUENQR3,1939786177,5
A2MRIMB8IRTC0N,1939786177,5
A01911642JTFI4ONWRUNF,1939786177,4
A83SKVJNOT7B3,1939786177,5
ALF5J89F1M26M,1939786177,5
ARBBIF5HSWYNB,1939786177,5
A1ULRFNOXE2I08,1939786177,5
A3HCHT4UDOVXIH,1939786177,5
A1SB2INAADNK3D,1939786177,5
A2DUV23YKMRV0Z,1939786177,5
ASMF7OU99H1RI,1939786177,5
AXMNLUJHA9RG7,1939786177,5
A3QWKECMPY3BIK,1939786177,4
AKGBH1WWI5M8R,1939786177,5
A2L15MBNQU7O6G,1939786177,5
A325YEZFZEF3HM,1939786177,5
A2O9I06UJT7G4T,1939786177,4
A3N9UT7F50XA6L,1939786177,5
A1HTJ9URX28SY4,1939786177,5
A1OAHQY4MBKZZV,1939786177,5
A20VK7GSA3F93L,1939786177,5
A2O4SN56PNX9YL,1939786177,5
A2VIP29TLW90PR,1939786177,4
AC83FKLJZUND7,1939786177,5
A2U72WDAUX5CD8,1939786177,5
A1MIU6GSW4TSAQ,1939786177,5
A3O7EX5CU264Y1,1939786177,5
A3JER6MDJFGBHG,1939786177,5
A1JA58J6VG3SHP,1939786177,5
A36RJ56NISGUDK,1939786177,5
A2NNF7S07OQ6G9,1939786177,5
A23J78B7BE6HQE,1939786177,5
ARYFEQ8F6N0T,1939786177,5
A1AH7FPROGNXH8,1939786177,5
AR5O1A0W3ZDCI,1939786177,5
ALUZ0GKPMOOBR,1939786177,5
A2R1O1817N61KM,1939786177,5
A253P5FAWQP7ZT,1939786177,5
A1J6MXAQH527O3,1939786177,5
AGELZO1D6BC0T,1939786177,5
A17F3JQAMH2L1U,1939786177,5
A2HHX2BE5A2PH3,1939786177,5
A12F1OPZ17YHBS,1939786177,4
A3DQ26A7J8IA6A,1939786177,5
A38B58EWS9ZDZL,1939786177,5
A3HS3KYR9D08MW,1939786177,5
A179ZGXWA4RW3Q,1939786177,4
A2WGU7BKX6PEJP,1939786177,5
A2CM8FV0PZDQQ6,1939786177,5
A3NLQLVSC5A4AS,1939786177,5
A23TQDWMUA4F6Y,1939786177,5
A11WDELD5KF3HP,1939786177,4
A20MYFNLY6TGNL,1939786177,5
A33OD5D4ZA2O2T,1939786177,5
A1K4S4MWXI9E9M,1939786177,5
A152ONOF44X77R,1939786177,5
A2YCTKN86EHQDV,1939786177,5
A39HYJEQWIQGHG,1939786177,4
A2GE4E4CWEQNT2,1939786177,5
A4VSO1FQFTUUT,1939786177,5
A23V5ED74WPYL8,1939786193,5
A1RPQMHJSNR8U8,1939786193,5
A3RRD4KY3X7QLE,1939786193,3
A2N0V6GUH28XMN,1939786193,5
A1ZDXZB7BL55ET,1939786193,4
A1JQVAOISRZK3M,1939786193,4
A1GWBV6RG8LE7U,1939786193,5
A7ENLOLRR9CBK,1939786193,3
A1QJ17BR5K3C8K,1939786193,4
AD93K2M0IZXMY,1939786193,5
A24ZVEGQ47AOP0,1939786193,4
A1VIEI9C8NEEU9,1939786193,5
A3EL3D7O1WYWBT,1939786193,5
A1LGZR2O6G85X1,1939786193,5
A21TDEYVIR1OBZ,1939786193,4
A1GSAWTS30BV4W,1939786193,5
A1GHQOXZME7VLL,1939786193,4
A1KYXC0UYAK9UC,1939786193,5
A3IG0FIQ33731O,1939786193,5
ACATGMB8JTGU9,1939786193,4
A3MWMOHKRH0LL1,1939786193,5
A3OJ7P6FIV88E4,1939786193,5
A1EGR9NJ0R9PBJ,1939786193,5
A1OBQ5I31GW1TG,1939786193,5
ACJS6J7UEXT5,1939786193,5
A2PXJXPSTMO4YT,1939786193,5
A1GRRY11KWB85D,1939786193,4
A3IT591UD2YGOR,1939786193,5
A29SJPL8DDPRC8,1939786193,5
A3GZM06IX0659S,1939786193,5
A11HOEJXN58FV9,1939786193,5
AHMZH3XZ4JJDQ,1939786193,3
A3151TYHOMY2CK,1939786193,5
A3CWFJ1I7OE2F3,1939786193,5
A12UX1CNPEAGRP,1939786193,5
A83SKVJNOT7B3,1939786193,5
ALF5J89F1M26M,1939786193,4
ARBBIF5HSWYNB,1939786193,5
A3HCHT4UDOVXIH,1939786193,5
A1SB2INAADNK3D,1939786193,5
A2DUV23YKMRV0Z,1939786193,5
A3QWKECMPY3BIK,1939786193,5
AKGBH1WWI5M8R,1939786193,4
A376U5S8TKOE69,1939786193,5
A325YEZFZEF3HM,1939786193,4
A3N9UT7F50XA6L,1939786193,3
A3MB423DLQ6C3L,1939786193,5
A3DMZQBWIW697N,1939786193,5
A2VIP29TLW90PR,1939786193,3
A2U72WDAUX5CD8,1939786193,5
A1MIU6GSW4TSAQ,1939786193,5
A3O7EX5CU264Y1,1939786193,5
A3LG1AZPNSXYRA,1939786193,5
A36RJ56NISGUDK,1939786193,4
A23J78B7BE6HQE,1939786193,3
A28YTJGIZY277M,1939786193,5
ALUZ0GKPMOOBR,1939786193,3
A2R1O1817N61KM,1939786193,5
A253P5FAWQP7ZT,1939786193,5
A72R571J97T8O,1939786193,4
A1J6MXAQH527O3,1939786193,5
A1IHWLZ8VPCG6N,1939786193,5
A2HHX2BE5A2PH3,1939786193,4
A09693182VLGN7ZC626US,1939786193,5
A3FW06OAUGJ884,1939786193,5
A1O5BMIWBH4OG2,1939786193,4
A2HWCU87BKZ8M0,1939786193,5
A3DQ26A7J8IA6A,1939786193,5
A3LBY9UG1GELD0,1939786193,5
A179ZGXWA4RW3Q,1939786193,2
A2WGU7BKX6PEJP,1939786193,4
A23TQDWMUA4F6Y,1939786193,5
A152ONOF44X77R,1939786193,5
A23V5ED74WPYL8,1939786215,4
A3RRD4KY3X7QLE,1939786215,5
A1KR8520E1P0AZ,1939786215,5
A2BFYRLZH7A1VM,1939786215,2
A2N0V6GUH28XMN,1939786215,5
A12D9DQKKGMQX5,1939786215,5
A1ZDXZB7BL55ET,1939786215,4
A1JQVAOISRZK3M,1939786215,5
A1QJ17BR5K3C8K,1939786215,4
A1LGZR2O6G85X1,1939786215,5
A21TDEYVIR1OBZ,1939786215,5
A1GSAWTS30BV4W,1939786215,5
A1KYXC0UYAK9UC,1939786215,5
A3IG0FIQ33731O,1939786215,3
A1S13W6NAB263K,1939786215,3
A3OJ7P6FIV88E4,1939786215,5
A1EGR9NJ0R9PBJ,1939786215,5
A1OBQ5I31GW1TG,1939786215,5
ACJS6J7UEXT5,1939786215,5
A2PXJXPSTMO4YT,1939786215,5
A11HOEJXN58FV9,1939786215,4
AHMZH3XZ4JJDQ,1939786215,5
A2MRIMB8IRTC0N,1939786215,5
A83SKVJNOT7B3,1939786215,5
ALF5J89F1M26M,1939786215,5
A3HCHT4UDOVXIH,1939786215,5
A1SB2INAADNK3D,1939786215,5
A3QWKECMPY3BIK,1939786215,5
AKGBH1WWI5M8R,1939786215,4
A376U5S8TKOE69,1939786215,5
A325YEZFZEF3HM,1939786215,3
A1OKK00QXX9HFR,1939786215,4
A2U72WDAUX5CD8,1939786215,5
A1MIU6GSW4TSAQ,1939786215,5
A3O7EX5CU264Y1,1939786215,5
A3LG1AZPNSXYRA,1939786215,5
A36RJ56NISGUDK,1939786215,4
A28YTJGIZY277M,1939786215,5
ALUZ0GKPMOOBR,1939786215,3
A2R1O1817N61KM,1939786215,5
A1J6MXAQH527O3,1939786215,5
A09693182VLGN7ZC626US,1939786215,5
A3FW06OAUGJ884,1939786215,5
A3LBY9UG1GELD0,1939786215,5
A2WGU7BKX6PEJP,1939786215,4
A23TQDWMUA4F6Y,1939786215,5
A152ONOF44X77R,1939786215,5
A4VSO1FQFTUUT,1939786215,5
ASLFWJ1KUWNZI,1939927196,5
AP9NIMQQODDCK,1939927196,5
A2T3SY1U7SBO0N,1939927196,5
A1CHB3TM1KJYRE,1939927196,5
A1GUNBQDH7YE86,1939927196,5
A3G0JABVQ4GLAF,1939927196,5
A2IP8CT8CHOVPB,1939927196,5
A2Y3ZGVRA3S23L,1939927196,5
AKH906R0Z1PPS,1939927196,4
A3TMD3W16REBOQ,1939927196,4
AW2YV4VRZB837,1939927196,5
A278XUR7TMZ3PD,1939927196,5
A1WYEX9X04EIDA,1939927196,5
A3QU0T2MAJ2VJM,1939927196,5
A2L2M2Z6HLVSGM,1939927196,5
A3H1YPKLPLWALL,1939927196,4
A3EUQRF7ZHCVFV,1939927196,5
ACUTKWC2Y2F4K,1939927196,5
A3SIR4LIPNGU8,1939927196,5
A2J36T6J3GWT6O,1939927196,5
A13MGOHY9LV11G,1939927196,4
A21CMH8OUENQR3,1939927196,5
AAWWVH8V7DVX4,1939927196,5
A2JTP5MGUQH33D,1939927196,5
A1EW6B2H7JQWMA,1939927196,5
A1IRYXDIFSCSEF,1939927196,5
A29K3AQS45Y57S,1939927196,5
A2ORQUJV81OPSC,1939927196,5
AA88QZS8RL6QW,1939927196,5
A2HJEWVXZZHU4E,1939927196,5
A2ZH4J33QCJU3X,1939927196,5
A1Y7TTNFM0HKJZ,1939927196,5
A3W2ZUMCYMW6B7,1939927196,5
A3DANGFIJBZP20,1939927196,5
A3BMLG97SSIKN3,1939927196,5
AH3WXQYFQBMVX,1939927196,5
ASQYH3Z7VX7WD,1939927196,5
A1AH7FPROGNXH8,1939927196,5
AR5O1A0W3ZDCI,1939927196,5
A2KZ6WK0HWB2TD,1939927196,5
A95X8004P89UG,1939927196,5
A85LSXS3F2GYC,1939927196,4
A11XPAB8O93SQ7,1939927196,5
A275IKO113TDDU,1939927196,4
A11WDELD5KF3HP,1939927196,5
AD3TWFVTCIIP3,1939927196,5
A2ESKW2RO8BOPU,1939927196,3
A3IQ5HVRNPSB0X,1939962315,3
A4T10LCCYXO6S,1939962315,4
AQ7Y5AGYKIV8V,1939962315,5
A1IW7CDGG1YSOV,1939962315,4
A3KN8RX7ZZ1ULZ,1939962315,4
A3GV7NR96RJMLK,1939962315,5
AASBXWIU1N3O4,1939962315,5
A3E6F8BCF0XT3J,1939962315,5
A1LST4I72EIH9P,1939962315,5
A3RRD4KY3X7QLE,1939962315,5
A2X41HCFG7JF94,1939962315,3
A9N7QOOEISX99,1939962315,1
A3HLUF8W1DCHK9,1939962315,4
A3CX9D0Q6RDUC1,1939962315,4
A32ONRYZ8Q6J8Q,1939962315,5
A1ANG1191JS7J1,1939962315,5
ANS3SVPCW9JCL,1939962315,4
A1LGZR2O6G85X1,1939962315,5
A2F9UEC1E9SAII,1939962315,5
AJ4WR7QDNTTEZ,1939962315,5
A2HM4GZG1COYLI,1939962315,4
A3IQ0P3M39IY8U,1939962315,4
A3C08VYHPRD8Z6,1939962315,2
A21H10PWSPOB6Y,1939962315,4
A6EAXALXUOFHY,1939962315,5
A23OXNU3BQ6JNU,1939962315,5
A2KROI4ILOO4JY,1939962315,5
A143XY6COA69A,1939962315,5
A2TF6G6Q7ZTW8C,1939962315,5
